n,trial,method,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
50,15,kNN,10.423915047265718,0.7871251796880699,0.9640816326530611,0.0300363399710881,4.3959537296733195,41,0.6391077257889013,90,2.2290730918670887
50,15,RGG,45.68329365706864,0.6031933289982928,0.9983673469387756,0.40679925050691995,5.404269354070294,194,0.6770569476082005,243,9.769016744389662
50,15,Physarum,12.947201120699235,1.7023509229765912,0.9024489795918369,0.010355270769533475,3.3070315254076417,3,0.6214657317349017,52,2.768658177112866
50,16,MST,4.992606952303922,0.9659368290625614,0.8746938775510205,0.009019282255358821,3.7380401988214578,0,0.5432511683313479,49,1.0
50,16,kNN,11.588015286740303,0.75303206632952,0.9959183673469388,0.0424619333896127,4.402369207540393,44,0.6229532516819045,93,2.3210349617834063
50,16,RGG,47.917131710387274,0.5508591994976254,1.0,0.832675676491406,5.401142171561117,193,0.5441893252769383,242,9.597617470823556
50,16,Physarum,6.359272834281811,1.1282224977461033,0.8771428571428571,0.009090742039340452,3.6571910301602686,0,0.5650906699238931,49,1.273737927907026
50,17,MST,4.795855115520385,1.1288825340690818,0.8489795918367348,0.006630896204205393,3.7537877312353998,0,0.5131602834620592,49,1.0
50,17,kNN,11.650595169580496,0.8477865263915944,0.9959183673469388,0.0530804561575212,4.404338929298614,44,0.5940332047627033,93,2.4293050746835005
50,17,RGG,45.80526846352674,0.5837285327718456,1.0,0.5742224170561564,5.381517254872589,188,0.5928354080221299,237,9.5510117299606
50,17,Physarum,7.590823090531235,1.6117696889744952,0.9155102040816326,0.013169360191248324,3.4188749997046406,0,0.5888037109375,49,1.5827882426985238
50,18,MST,4.437086167134089,0.9175116063488246,0.8648979591836735,0.00855648137819133,3.691412432970525,0,0.51657874387834,49,1.0
50,18,kNN,11.134261795342022,0.7467202611658007,0.9955102040816327,0.05550090678951747,4.421498057558638,50,0.6153905700211117,99,2.509363437161653
50,18,RGG,52.621967445383156,0.5180198163396745,0.999591836734694,0.7162533645205142,5.573376674551928,242,0.6429304812834227,291,11.859577538781865
50,18,Physarum,8.347529567799956,1.3434576731465715,0.8906122448979592,0.010307855771820574,3.3482659175011156,1,0.622595781317262,50,1.8813088710403882
50,19,MST,4.530694994193326,1.1385434563438583,0.8408163265306122,0.006488924784615493,3.7741223940903725,0,0.4970039622066442,49,1.0
50,19,kNN,11.454498720863963,0.9699639328239504,0.970204081632653,0.02068573986167755,4.482901821314965,49,0.6687862458301261,98,2.5281990369125245
50,19,RGG,47.974265619201155,0.5842643364341787,1.0,0.4980559550147652,5.467264713899345,209,0.6240217391304346,258,10.588721085989325
50,19,Physarum,12.142601807796716,1.4911146486378544,0.9040816326530612,0.011811221882852777,3.4258852559176285,6,0.616312315046665,55,2.6800748722566925
50,20,MST,4.96090864704512,0.9318312079710219,0.879591836734694,0.00980168137095541,3.7897735978195173,0,0.5297346111315882,49,1.0
50,20,kNN,12.526996396132414,0.7119127346703167,0.9914285714285714,0.03947379589635415,4.501561065497688,50,0.6591784338896021,99,2.525141518901765
50,20,RGG,48.893010869982255,0.5385444949851095,1.0,0.8803895619191321,5.460471897469306,205,0.5754193872425917,254,9.855656362288498
50,20,Physarum,10.464233095466106,1.653402069232215,0.8816326530612245,0.009104690641744214,3.4996686456681627,3,0.5970094562647759,52,2.109337994300489
50,21,MST,4.936689096899256,0.9913711700839429,0.8824489795918369,0.010584227140860186,3.786948356772588,0,0.528225272124941,49,1.0
50,21,kNN,12.223097762578025,0.7828845424296421,0.9787755102040816,0.03056841934951387,4.457222830082506,46,0.6417579445571335,95,2.4759707412515355
50,21,RGG,48.65767100603452,0.5641335516701872,1.0,0.765679288802263,5.440891259264599,200,0.551843470061292,249,9.856336919535098
50,21,Physarum,8.919887170192483,1.3764458753136188,0.8955102040816327,0.011332730338998455,3.3967042611213683,1,0.5834385155676698,50,1.806856173258932
50,22,MST,5.183571524883721,0.9700807093026382,0.8844897959183673,0.010107218522176217,3.723517420579184,0,0.5540664464736742,49,1.0
50,22,kNN,13.135093128847815,0.8434978743036433,0.9787755102040816,0.02519498922153859,4.445833638678809,49,0.6635957039870528,98,2.533985123151641
50,22,RGG,54.59769556232994,0.5236790940862073,0.9987755102040816,0.35237714659582264,5.546563638694058,227,0.48390583199571946,276,10.532833452810259
50,22,Physarum,7.921826473694581,2.023883029580321,0.8914285714285713,0.009958704829463063,3.434936608433141,0,0.6093042575285565,49,1.5282564223655204
50,23,MST,4.822259284740291,1.131618434418295,0.8412244897959184,0.0064343479709077,3.763517869219504,0,0.5036057729412673,49,1.0
50,23,kNN,10.58111493722037,1.1161588556036504,0.9289795918367346,0.014775408816153367,4.412600994697421,42,0.6635267484808769,91,2.1942235604592195
50,23,RGG,46.97473474821915,0.5550854142969471,1.0,0.702796656986051,5.433983052609374,200,0.6234799802273852,249,9.741229571970026
50,23,Physarum,7.049233909411575,1.6990584506124888,0.9114285714285714,0.015459075863909164,3.4263899506034665,0,0.5591568218670373,49,1.4618114649534488
50,24,MST,4.6586627280456545,1.2642503630227124,0.8306122448979592,0.00603537113711507,3.7404138791269412,0,0.4660859532737238,49,1.0
50,24,kNN,11.174783015807291,1.0440122481950653,0.9689795918367348,0.019207436904030536,4.376229552096729,43,0.6025348409150675,92,2.39871046009274
50,24,RGG,35.58579739562258,0.6670090542910894,1.0,0.25659947003633476,5.214172726554144,155,0.7142442088731846,204,7.638629253281681
50,24,Physarum,12.049259926477182,1.3252220924484113,0.9187755102040814,0.017151542002664524,3.376106173118333,6,0.5620762868781632,55,2.5864203162721635
50,25,MST,4.938440172710925,1.0127763603706936,0.8853061224489795,0.009608155863883163,3.7795800714988124,0,0.5681942812377596,49,1.0
50,25,kNN,12.009745488202721,0.8631893258271381,0.9755102040816327,0.02585485993133892,4.445323433728201,45,0.669110341713081,94,2.431890448843901
50,25,RGG,53.73760143561984,0.5577869374021756,1.0,0.4369036092915831,5.542859353938396,225,0.6423529411764706,274,10.88149285123787
50,25,Physarum,6.899832416147851,1.3835283552363562,0.9036734693877552,0.011438789315377939,3.6792344439475833,0,0.6350283663309018,49,1.397168371963942
50,26,MST,4.556383943704663,1.008814156946819,0.8453061224489795,0.006482466197073912,3.7707891899827235,0,0.5304913594011309,49,1.0
50,26,kNN,11.992150860882518,0.6773828728864334,0.9983673469387756,0.07898722360610833,4.5122412302990496,52,0.5620942587832047,101,2.631944763445911
50,26,RGG,58.37956805669937,0.520891527716628,1.0,0.84541100333335,5.6460339636346415,257,0.5991480298189567,306,12.812697256858614
50,26,Physarum,10.05443827555766,1.4006581553076456,0.88,0.009185976076333374,3.364245140934539,4,0.6043479980227384,53,2.2066705527415866
50,27,MST,4.936814552680585,0.9188720856653095,0.8942857142857144,0.0123245542480381,3.775491211640611,0,0.5708488911810214,49,1.0
50,27,kNN,11.549432201537313,0.9326180863049985,0.9730612244897959,0.026468797480705766,4.395889224318533,42,0.6316115702479339,91,2.3394502828278645
50,27,RGG,50.63540777633674,0.5909247779630331,1.0,0.46661163089078106,5.463785557544696,206,0.5555565735226753,255,10.256696344577659
50,27,Physarum,7.903858970137369,1.4998137808451382,0.9142857142857143,0.016296838236800948,3.505893456525107,0,0.6014727540500735,49,1.6010038225652496
50,28,MST,5.129043690083025,0.93480823050914,0.8873469387755102,0.010535553686587358,3.7718555621185956,0,0.5556846554605326,49,1.0
50,28,kNN,12.338707068749141,0.7677414819796194,1.0,0.0805904608243151,4.436201015693294,46,0.47461422087745864,95,2.4056545068247237
50,28,RGG,48.528948915515215,0.5280138500091377,1.0,0.8618012493248356,5.457977060724948,205,0.572067868504772,254,9.461597882144316
50,28,Physarum,8.045353768233898,1.3653847011203184,0.9008163265306122,0.011912589320529954,3.475652092904123,0,0.609858844287605,49,1.5685874900597048
50,29,MST,4.7520919826293655,1.1353942857416657,0.8644897959183673,0.007889206859573904,3.7266461026006272,0,0.519972728822226,49,1.0
50,29,kNN,11.02739239197502,0.8206670743860549,0.9726530612244898,0.0396612782852047,4.387910674402811,43,0.6293677122680239,92,2.3205342893791143
50,29,RGG,47.478127091100575,0.5586101756054874,1.0,0.9071629886936645,5.417129877012896,198,0.5678115799803731,247,9.990994969089508
50,29,Physarum,9.482464214837616,1.3925895279253493,0.8951020408163265,0.01075343493978658,3.423934351412528,2,0.5916212490722088,51,1.9954294339207852
100,0,MST,6.34811717996829,1.0257313213332524,0.8929292929292929,0.0028728418726962713,4.459030543916621,0,0.55715854048182,99,1.0
100,0,kNN,15.04985745565553,1.1068327599645067,0.948989898989899,0.005071269254755076,5.1062792970721045,86,0.707513012275061,185,2.370759239156122
100,0,RGG,200.0432931301909,0.5404636658426507,1.0,1.5761828512277591,6.862381314500636,941,0.5563852110916812,1040,31.512224405912768
100,0,Physarum,6.949294964812595,1.0527697250282064,0.8934343434343432,0.0028763365923055832,4.402120768727587,0,0.563044026127655,99,1.0947017466440825
100,1,MST,6.618453794398425,1.3614618433387684,0.8622222222222223,0.0018790771361196857,4.471914621685449,0,0.5689522806628606,99,1.0
100,1,kNN,14.46925013368169,0.870901549095985,0.9852525252525253,0.011497652231869564,5.098282104906646,83,0.6579411764705883,182,2.1861979524474195
100,1,RGG,200.93165247393054,0.5290090252147095,1.0,2.0136770211436965,6.862687585134711,940,0.5695847575642483,1039,30.35930425985454
100,1,Physarum,7.046837359359041,1.4068571516375405,0.8631313131313131,0.0018947582415017525,4.44182805311072,0,0.5699649333067005,99,1.0647256259948783
100,2,MST,6.83506892748274,1.181013172989547,0.8907070707070706,0.002879862736985913,4.476755541906049,0,0.5568918075357685,99,1.0
100,2,kNN,15.182017328278146,0.8819408502690925,0.9945454545454545,0.01294610094449735,5.098582104634669,82,0.561038302446776,181,2.22119447358221
100,2,RGG,210.94557077489478,0.5167208325966772,1.0,2.1991548047769105,6.91467803246146,991,0.5460875366960232,1090,30.862244845361502
100,2,Physarum,8.091288243599326,1.3279126488534676,0.8903030303030302,0.0028764187442854874,4.415675541836663,0,0.5563240123395361,99,1.1837902923064207
100,3,MST,6.983573961899393,1.1381728791435086,0.8835353535353536,0.002570461638748532,4.467603484231909,0,0.5697620611453287,99,1.0
100,3,kNN,16.87936573682798,0.672499578933091,0.9996969696969696,0.032237736432736634,5.135288243256493,91,0.59054280155642,190,2.417009661373606
100,3,RGG,214.6613673698695,0.5097510573724878,1.0,2.3019227313408206,6.930150508069471,1005,0.5349612824344521,1104,30.73803879517958
100,3,Physarum,8.39832945950816,1.2243975607272393,0.889090909090909,0.0026193635130355693,4.35382622269519,0,0.6044073693366017,99,1.2025833055291337
100,4,MST,6.606427405945251,1.0241143128306798,0.901010101010101,0.0030793358440021883,4.485406823172748,0,0.5973443289777951,99,1.0
100,4,kNN,15.98031064371269,0.9596853510530003,0.9760606060606061,0.007530270527381533,5.174477040125039,95,0.6740749826239827,194,2.41890354071426
100,4,RGG,208.2035384430652,0.5257531366327108,1.0,1.778652246463564,6.91460155173728,994,0.5887171263630535,1093,31.51529951811759
100,4,Physarum,7.316592669408311,1.127789717418429,0.8997979797979798,0.0030037343596126063,4.443781638617947,0,0.6058554555990949,99,1.1074961124713139
100,5,MST,6.833569243051416,0.948763793545297,0.9137373737373737,0.003940259402695388,4.471104718187941,0,0.6174643992371265,99,1.0
100,5,kNN,16.546263588249925,0.8676551057730255,0.9958585858585859,0.016648570854481272,5.153965384564945,93,0.6230048521834828,192,2.421320835385502
100,5,RGG,198.67734334039272,0.527763630154304,1.0,1.9876911884808974,6.867379861982792,942,0.5701059157840351,1041,29.073729448547546
100,5,Physarum,8.098513821152258,1.0871083836646545,0.9083838383838383,0.0033643423593782366,4.375467010067783,0,0.6199589554458389,99,1.185107450164067
100,6,MST,6.3538180459129014,1.0165968495198783,0.9032323232323233,0.003246491587808722,4.458168617650531,0,0.5819819769394379,99,1.0
100,6,kNN,15.678072817224663,0.7720566978215955,0.9793939393939394,0.012490332913984586,5.121957071920058,92,0.6866730106476007,191,2.4675042161947958
100,6,RGG,228.1787403986627,0.4906602733780108,1.0,2.4489133169463604,7.000715742235394,1093,0.5848100542702086,1192,35.91206716179713
100,6,Physarum,7.150340174062606,1.3664104406922517,0.8914141414141414,0.0024885214285262566,4.364989821588712,0,0.6102513537001135,99,1.1253611800643344
100,7,MST,6.843787957336013,1.2613770227607977,0.887070707070707,0.002510891849113667,4.484721099581034,0,0.5582536216058818,99,1.0
100,7,kNN,16.573250469441284,0.8462875192505811,0.9854545454545455,0.01057614133692663,5.165420832787137,93,0.6816394129979033,192,2.4216487379150955
100,7,RGG,192.44946411710436,0.5463578981661278,1.0,1.644301117316925,6.831477175915548,907,0.5905377001099847,1006,28.12031367962144
100,7,Physarum,7.805359677963778,1.35173163377356,0.8893939393939394,0.0025136374644493618,4.436557155734701,0,0.5755648342895543,99,1.1405028511435737
100,8,MST,6.403302730761793,0.9747748140532576,0.9158585858585857,0.004072793675090788,4.442245572036085,0,0.6148312764838701,99,1.0
100,8,kNN,15.322451954168345,1.122517645629804,0.944949494949495,0.005397473242624582,5.135537505276996,93,0.7078697614442295,192,2.392898258668687
100,8,RGG,195.4918275199018,0.5283827120045901,1.0,1.7916645825615372,6.854741598143354,936,0.5633748598480126,1035,30.529843073129914
100,8,Physarum,6.808658402097823,1.0023176846298825,0.9157575757575758,0.004054128476875891,4.414758128160763,0,0.6169304574880645,99,1.063304155430397
100,9,MST,7.195778502922269,1.1225013972975841,0.9107070707070706,0.0036117264304279936,4.506471541346057,0,0.6292856590884504,99,1.0
100,9,kNN,16.49783676483149,0.819721696023326,0.9907070707070708,0.013045732796291402,5.15715380547376,89,0.6396167711164105,188,2.292710477140392
100,9,RGG,203.1183787777935,0.5335391470517573,1.0,1.7729454458975447,6.880312698292446,952,0.5678280890253262,1051,28.227436224628836
100,9,Physarum,8.191157633764389,1.238147671296701,0.9141414141414141,0.003779368079403514,4.4506435839246405,0,0.6491262873680295,99,1.13832820596658
100,10,MST,6.732974073804386,1.3127449358684162,0.8733333333333333,0.0020749697629631595,4.467473745855733,0,0.5783709617354065,99,1.0
100,10,kNN,16.912826517176924,1.0930190340029837,0.971919191919192,0.006559748101841404,5.171813201237172,99,0.6656677215189875,198,2.5119399438917687
100,10,RGG,196.06167468629508,0.5473791485854939,1.0,1.8482883013332136,6.844830413411369,922,0.5802706748160162,1021,29.119624186450014
100,10,Physarum,7.277442298567122,1.376117563854867,0.8702020202020201,0.002000946328016688,4.415059734311575,0,0.5724735135135133,99,1.0808659321712033
100,11,MST,7.019388024320014,0.9428009372773257,0.9126262626262626,0.003913874278255276,4.474908904711635,0,0.6133670513368474,99,1.0
100,11,kNN,16.27799222425343,0.7242863554896382,0.994242424242424,0.021713761610792685,5.126296844924702,88,0.6197151998171793,187,2.319004472733978
100,11,RGG,199.26139946770917,0.5300043866792393,1.0,1.997292435654559,6.85736939687178,929,0.5577911240359086,1028,28.387289429980207
100,11,Physarum,7.859567318983531,1.0084174822390581,0.9098989898989898,0.003737852230612114,4.409685307548997,0,0.617565249813572,99,1.1196940946636025
100,12,MST,6.2537010540060525,0.9573856399436552,0.8977777777777779,0.002955842781663778,4.450432117186393,0,0.6022320081213821,99,1.0
100,12,kNN,15.621003110871282,0.7328160995420275,0.9863636363636362,0.011323030277237169,5.119221292680461,93,0.6670821418006116,192,2.4978813307464764
100,12,RGG,237.5923032292852,0.48980656642466175,1.0,2.354634843290916,7.0333636004026205,1134,0.5784246575342469,1233,37.992270685386565
100,12,Physarum,7.2785353710924285,1.2562531070871843,0.8949494949494949,0.002764609937031562,4.332902452600603,0,0.5785348409150675,99,1.163876448240179
100,13,MST,7.016453384978746,0.9948178557472244,0.9123232323232321,0.003393901208570428,4.4941953430752335,0,0.6203888880208741,99,1.0
100,13,kNN,16.89457195923967,0.8175472419561488,0.9982828282828282,0.01527557795627085,5.1385296742271045,90,0.6411901668831821,189,2.4078506664647135
100,13,RGG,208.92111887140229,0.5353708279661361,1.0,1.7967483314982249,6.90743465298379,979,0.5472790491844737,1078,29.775886392785484
100,13,Physarum,9.257488773520175,1.4366712645972994,0.9137373737373737,0.0033498395836836043,4.314252779849399,0,0.6483585915222192,99,1.319397174837529
100,14,MST,6.9963948097584705,1.2193077026557964,0.897070707070707,0.002732569110003563,4.458533314014642,0,0.5883198369852864,99,1.0
100,14,kNN,15.763210267852598,1.11798835660008,0.9724242424242425,0.0066375111424839105,5.127061720249349,88,0.6410839900417422,187,2.2530475618480392
100,14,RGG,209.50744755916756,0.5272073183038478,1.0,2.4261356352432335,6.884071359746529,955,0.5290964877921405,1054,29.945057884233403
100,14,Physarum,8.030296812423177,1.4865203313721664,0.895151515151515,0.002657178291400191,4.391343831039607,0,0.5919565472695241,99,1.1477763949545323
100,15,MST,6.67858341359637,1.195203601157615,0.8731313131313132,0.002038073302636911,4.4551727902381115,0,0.5721944283897813,99,1.0
100,15,kNN,16.23488150082582,0.8214533915311729,0.9974747474747474,0.0242315717997205,5.1163948187472545,92,0.6218285819968818,191,2.4308869853709667
100,15,RGG,217.49435699783788,0.49683574270108094,1.0,1.6774415113537866,6.958888166914912,1046,0.561573589707338,1145,32.56594153710191
100,15,Physarum,7.453941890259559,1.3505385858138401,0.9050505050505052,0.003911325613610046,4.363941798176944,0,0.5740313909485706,99,1.1160962480583385
100,16,MST,6.598204399082433,1.383923334842218,0.87,0.0019810015387855444,4.462090422428953,0,0.570949476558944,99,1.0
100,16,kNN,15.533302393766657,1.1474102354239928,0.9513131313131313,0.005160081916566727,5.124039560510784,89,0.7234359260291792,188,2.3541711432775205
100,16,RGG,181.68686610702966,0.5807677204679507,1.0,1.1647015276468045,6.776401589691086,859,0.6363041747241498,958,27.535804457997028
100,16,Physarum,6.992572850562858,1.3770428872570428,0.8746464646464644,0.002035403907712512,4.43725236479723,0,0.5959837003145549,99,1.059769056492895
100,17,MST,6.816895823939207,1.2603518311439281,0.8738383838383839,0.002064477115642176,4.477297904766652,0,0.5962014041455725,99,1.0
100,17,kNN,15.84235529801336,0.8135912907281685,0.9983838383838384,0.023353631204583017,5.134543092599543,89,0.5595552848829342,188,2.3239837760728324
100,17,RGG,191.76668877810684,0.5551254471855481,1.0,1.62794063676437,6.8217138529899435,895,0.6304449760765554,994,28.131086895104207
100,17,Physarum,7.43861110594855,1.3569948822610471,0.8756565656565657,0.0020840390231254414,4.45614223581435,0,0.6050089679577291,99,1.091202109884977
100,18,MST,6.635771230739263,1.1541199691449953,0.8955555555555554,0.0027525555454463776,4.475270436168733,0,0.5862012738180185,99,1.0
100,18,kNN,16.1470345642284,1.020624829904717,0.9632323232323233,0.006101797046887052,5.145185884623925,93,0.707434413029741,192,2.433332012627193
100,18,RGG,206.33577975668868,0.5194730143977638,1.0,1.9622230843570365,6.9083740468191905,987,0.5608211181735636,1086,31.09446853756314
100,18,Physarum,7.278323263050564,1.2950069670527502,0.8959595959595958,0.002761863968815518,4.428158209671327,0,0.5889778815042697,99,1.0968315528019967
100,19,MST,6.795818338014602,0.9939487867128668,0.918080808080808,0.004088029334343891,4.429141515593137,0,0.618395069612977,99,1.0
100,19,kNN,16.67279869215797,1.024196286600292,0.979090909090909,0.008379756316081668,5.131471604271237,94,0.7033376416553188,193,2.4533908740457777
100,19,RGG,194.25943860015252,0.5346968890232049,1.0,1.7087141575935205,6.834945595228415,915,0.5828177070380502,1014,28.58514294202064
100,19,Physarum,7.176789312771639,1.0114859385615451,0.9184848484848485,0.00409953866473424,4.428578668880937,1,0.6236918702713121,100,1.056059617224603
100,20,MST,6.631995001690702,1.1489845929783906,0.8836363636363634,0.002323377081474136,4.465159801999963,0,0.5965849098930682,99,1.0
100,20,kNN,15.566842881953349,0.8460186085226922,0.987070707070707,0.011139756120265763,5.132680859556764,90,0.6415304483278979,189,2.347233807924294
100,20,RGG,205.30228243719333,0.5166547068814052,1.0,2.2243705966172813,6.8949861239310115,971,0.5672792744731929,1070,30.956338535366115
100,20,Physarum,6.794100699518612,1.157244033383808,0.8837373737373736,0.0023233799294803802,4.467462374487748,0,0.5974327780897124,99,1.0244429764779053
100,21,MST,6.4727642309488935,1.06473970102262,0.8965656565656565,0.002802388614396966,4.471907233965248,0,0.5908999096805976,99,1.0
100,21,kNN,15.227202176692867,0.761112745692357,0.9857575757575756,0.017287056761218864,5.144923820447122,90,0.6359643987973287,189,2.35250375780497
100,21,RGG,202.90999741355864,0.5295174099958198,1.0,1.4500938903673295,6.8865392246388915,967,0.5860388545477482,1066,31.348275663025728
100,21,Physarum,7.028148435468034,1.0907237118603867,0.8972727272727272,0.002808761960243475,4.421931299949591,0,0.5989567654897192,99,1.0858032495396055
100,22,MST,6.924966578093245,1.2410310001453422,0.8760606060606061,0.00207102477370327,4.508894934076975,0,0.5850472358498338,99,1.0
100,22,kNN,16.514469937114587,1.1267543696841453,0.9674747474747474,0.00593563929265709,5.145467331503548,87,0.710451053472275,186,2.3847725113009517
100,22,RGG,210.91084255228597,0.5198272714157142,1.0,2.328865683217328,6.90478617624544,973,0.515039307128581,1072,30.456586349382675
100,22,Physarum,7.300476012112735,1.2566579949802479,0.8759595959595959,0.002070877749306279,4.486682280415419,0,0.58406797188991,99,1.0542254507346496
100,23,MST,6.950433989576586,1.422417146108209,0.8635353535353535,0.0019187555570574122,4.466294216016272,0,0.5483653835875619,99,1.0
100,23,kNN,16.449006856709456,0.8443542018287449,0.9964646464646464,0.023867094631228228,5.140685804185177,92,0.5774670157605626,191,2.3666157942622967
100,23,RGG,191.20292900448078,0.542703210184447,1.0,1.923504693785859,6.817097225619337,893,0.5964723542656989,992,27.50949498854656
100,23,Physarum,7.490953339229041,1.44273897001103,0.8675757575757577,0.001971213018699695,4.447294647157222,1,0.5649016505131756,100,1.0777677121260427
100,24,MST,6.644585675713212,1.0962636204581577,0.8972727272727273,0.0030065178993853563,4.467877697322739,0,0.586315247438886,99,1.0
100,24,kNN,16.024397590620875,0.9110984997137999,0.9811111111111112,0.010399265398404068,5.116478595098178,88,0.6892962128043283,187,2.411647373167607
100,24,RGG,198.57818527599085,0.5293313427275119,1.0,1.9971049510610484,6.852291700599761,926,0.5489508362899134,1025,29.88571371753379
100,24,Physarum,7.886851931092749,1.1855880413027886,0.891919191919192,0.002752044313000553,4.349316437352608,0,0.5969658787092675,99,1.1869591748843236
100,25,MST,6.75209789070298,1.158482470046906,0.9063636363636363,0.004308796232284641,4.464560191778217,0,0.5561268225584595,99,1.0
100,25,kNN,16.241053065216555,0.9042790587411852,0.9887878787878788,0.009745894582383802,5.1149786497289575,89,0.6268643234466831,188,2.405334360981199
100,25,RGG,221.28574498775674,0.5103504374128539,1.0,2.5924517756325507,6.942115119911239,1018,0.5290889252591384,1117,32.772887563204165
100,25,Physarum,7.719544767296772,1.4663039777358073,0.9055555555555554,0.0038222776223931125,4.3440815747991754,0,0.5677008978675642,99,1.1432809316828594
100,26,MST,6.383272782507979,1.140026708377201,0.8732323232323231,0.0021188019660395097,4.447322442934767,0,0.5490502026037707,99,1.0
100,26,kNN,15.219457808958971,0.9490790757158238,0.9643434343434342,0.005990291136052074,5.097367571948762,88,0.6939639989137607,187,2.384271881763334
100,26,RGG,211.869321311658,0.519264051737031,1.0,1.9312316487450503,6.925963138798313,1010,0.5939594868332212,1109,33.19133123877167
100,26,Physarum,6.826745720688689,1.1427070718004881,0.8772727272727272,0.002141713556757314,4.385929221291972,0,0.5761706876394941,99,1.0694742263554762
100,27,MST,7.040488417328614,1.4420291044335825,0.8562626262626263,0.0017501099623886264,4.478561201184688,0,0.5465970680628276,99,1.0
100,27,kNN,16.431745434941032,1.1921097459032959,0.9603030303030303,0.00525006941983285,5.153401404877437,92,0.7016872190225141,191,2.333892829721572
100,27,RGG,206.3787594612183,0.5286694020171046,1.0,2.1871182917546905,6.883187153056024,955,0.5191580161476355,1054,29.31313102557805
100,27,Physarum,8.585271105084557,1.4658110277507774,0.8773737373737375,0.0021343246451664567,4.379575938678246,0,0.583672339211865,99,1.2194141366604339
100,28,MST,6.730010525964697,1.2958001408562552,0.8857575757575756,0.0026279037566691904,4.485525636857603,0,0.5343601384245411,99,1.0
100,28,kNN,15.559756894594551,1.011767418946584,0.9787878787878789,0.009406618579529406,5.151902138443946,90,0.6501963597605971,189,2.3119959225270565
100,28,RGG,190.34501719649987,0.5449662150934718,1.0,1.6685610485377316,6.825426448863583,902,0.6150657974163949,1001,28.28301924077828
100,28,Physarum,7.926566043311841,1.342891954847038,0.8889898989898988,0.002646211932960497,4.390245022518545,0,0.5594263897150769,99,1.177794003847509
100,29,MST,6.788892299204467,0.9295687731528413,0.9164646464646463,0.00422030130287121,4.4510227161506615,0,0.6321945025634477,99,1.0
100,29,kNN,16.634546026376864,0.7601940823112097,0.9934343434343433,0.017778721906687965,5.133557506676663,92,0.6437426089908622,191,2.4502592312925815
100,29,RGG,217.68050649883435,0.5175389531457315,1.0,1.9413146501747336,6.950519812437566,1037,0.551949853294212,1136,32.064215619438016
100,29,Physarum,9.163025245337751,1.067519480717853,0.92020202020202,0.004219567058158045,4.297311743535881,0,0.6575101875863001,99,1.349708441598269
